"","GSM2417003","GSM2417004","GSM2417005","GSM2417006","GSM2417007","GSM2417009","GSM2417011","GSM2417015","GSM2417016","ent_gene","symbol_limma"
"11736311_x_at",6.3766645081771,7.16408603764154,10.4643232305828,4.8921539766172,6.48657349781374,6.75433471861578,5.85948802089313,7.91671214704506,6.99385913185136,"2209","FCGR1A"
"11756817_a_at",4.6022737251661,4.91301860193536,4.43402926019683,4.54637431313268,4.36451375350583,4.57290079233792,4.71709524290829,4.61019929424763,4.68648130737029,"2208","FCER2"
"11718419_at",5.59522329610295,6.34798924159018,9.56772769889492,5.24956693641247,6.12162505472653,6.51105050463986,5.73414659680556,7.1467612616896,6.68747699531738,"2207","FCER1G"
"11728532_at",3.68535729898341,3.9018911672879,3.73412770615184,3.51343190129899,3.57360559898796,3.68666751752041,3.37775855264422,3.74890241807578,4.01007984568341,"2205","FCER1A"
"11732768_at",3.05015530366556,2.70406200462121,3.27639469321484,3.01232235389051,3.09547534407755,2.8992757598986,2.84405921597636,2.97651520600096,3.00049001640568,"220441","RNF152"
"11753228_x_at",3.18350424200346,3.61959886475128,3.24645717847639,3.21966543045713,3.43584245868859,3.38447601254757,3.38188186406192,3.51042941379304,3.27931687544539,"2204","FCAR"
"11736691_at",3.66988353087824,3.2422854835206,3.34907876962282,3.3810761135186,3.05965105361651,3.28834150088907,3.31690766480704,3.27325844134343,3.33563043060121,"220388","CCDC89"
"11729471_x_at",3.13098954627733,3.18275577212832,3.33790880941166,3.01042407531871,3.93138705146047,2.92855276640913,2.94714048348342,3.50911451890671,2.84826104618249,"220382","FAM181B"
"11727304_at",5.74243135876768,4.93551976412467,4.00594713419475,5.56941959600108,4.7619144147302,4.78459304868581,4.69070638018201,4.14614534420024,4.85384253255311,"220359","TIGD3"
"11717320_a_at",8.15604391159568,7.72692086219019,7.80458110873846,7.91588640615603,6.88399348864166,8.29311898667136,7.85183761245175,6.39430792880222,8.19728757238091,"220323","OAF"
"11721491_a_at",4.16247578824158,4.49512360464379,4.97773812721177,4.51803532164284,3.68637487845957,4.03429277181169,4.25499694907916,4.17816889809138,4.33751342367303,"2203","FBP1"
"11731747_at",4.86775617779038,4.61916843365353,4.47131013623059,4.76886152810712,4.73165476082835,4.71086140363337,4.66487303117151,5.01296891972492,4.58473882436039,"220296","HEPACAM"
"11743412_at",7.58984034867046,7.61851206137216,7.89516033955756,7.56285741565883,8.09768388386233,7.86947148021071,8.12932093947167,8.31226339035066,8.05899583531762,"220213","OTUD1"
"11735656_s_at",5.48623517388214,5.08560231658442,3.88855928892847,4.74882184578478,4.15494593993961,5.23835001188199,6.37238654026289,3.98126052821566,6.55588961896647,"220202","ATOH7"
"11748659_a_at",8.08779188193924,8.69667766462314,9.21181418606563,7.98317944371755,8.53457779318827,7.51184601569548,8.12684875079831,9.44590287371282,8.04879699288852,"2202","EFEMP1"
"11730489_at",9.01981886326126,7.92885339868314,5.39196130083614,7.58238938799352,6.55315259298897,9.05936972009506,8.71187608360806,6.05992104248202,9.55938533322525,"220164","DOK6"
"11764242_s_at",3.04814858445807,2.87502273464912,2.94049297788283,2.99745658240536,2.94786821008157,2.96545440467169,2.9637275003107,3.10372304108291,3.01746215779251,"220158","GTSCR1"
"11729503_at",4.35478476040734,4.72137302208771,4.05147501979817,4.48322136819223,3.61927577450317,4.24051922606059,3.87599438638993,4.57594847106366,4.02523709540817,"220136","CFAP53"
"11722069_a_at",3.43763143580622,3.80791250126187,3.92182630589502,3.77900072658878,4.12292671643459,3.83342491820483,3.57190066691054,4.01005297758253,3.39402167759692,"220134","SKA1"
"11764260_s_at",5.39581876746333,7.57771539522363,7.63947204197703,6.83577448794592,6.75944364461253,5.79044623988604,6.12121546089019,7.92319329632541,5.56679941683259,"220108","FAM124A"
"11759992_a_at",5.64775061076809,4.12760455577083,3.66282165480492,4.52617727458134,3.67919012556185,4.55902504408334,5.86670072453721,3.2483209577659,4.42169294746392,"220107","DLEU7"
"11729243_s_at",4.33502590467055,4.09019105922838,4.4584889255632,3.62001264639956,5.5819754385368,5.1333241650455,3.91867609357042,4.86534976111691,4.29171413704085,"2201","FBN2"
"11736671_a_at",3.42765194076352,3.26026070529611,3.23563032931131,3.12599468150888,3.22787655487886,3.02040667954382,3.30984450222772,3.10367133250183,3.34010250968262,"220082","SPERT"
"11737615_at",3.14106068235307,3.19828032988991,3.20388202184269,2.95834995951326,2.76506153593555,3.05441638165799,2.98398866673666,3.07914878963284,3.05638610138479,"220081","ERICH6B"
"11728060_x_at",4.60783936371736,4.31862757599582,3.84403424151949,4.11315995769254,5.09540855386362,4.46409546523077,4.67741196818641,4.56818437864831,4.35222241582843,"220074","LRTOMT"
"11759993_at",3.85354750231354,4.60017848195115,3.93866440807871,4.53850872795567,3.95536875154746,3.64153880564668,3.55294660547032,3.75204609362369,3.69592880704697,"220064","ORAOV1"
"11725161_a_at",4.0833429207529,4.48056771607035,4.59277973188899,3.84343587058045,4.70439490060643,3.95793608212309,3.86787091057146,4.62393352064677,4.0361474210552,"220042","DDIAS"
"11733658_a_at",5.38722939716842,5.66729652718357,5.19467229461698,5.34510920901291,5.34332475702177,5.33187294118337,5.34202277102638,5.49115780063318,5.39732854568063,"220032","GDPD4"
"11730018_a_at",4.67760401577665,4.7615742809346,4.56730409243392,4.68643927547056,4.23440286028383,4.64919934249203,4.59101867082775,4.43935228654461,4.7774420990142,"220004","PPP1R32"
"11755292_a_at",4.95241860563114,6.11461705973265,7.05495862823913,5.56351337274898,5.73434400340434,5.54251552535738,5.53361197092598,6.24368836699504,5.86841984238638,"220002","CYB561A3"
"11749084_a_at",3.39582421596108,3.66050150502816,3.19973844405772,3.3654428680939,3.39376616673866,3.48385040700692,3.4379633247787,3.4643488277055,3.86511415142901,"220001","VWCE"
"11754368_a_at",6.67456346851604,7.78023946564271,8.14903815880228,7.75330374542804,7.18440100355025,6.86800414694494,6.68615228537067,7.87055514199659,7.06968336880939,"2200","FBN1"
"11754184_a_at",4.97121780654367,5.026671347867,5.37028047136803,7.05831099336684,3.86011504858584,3.90704070480817,4.9549616390413,3.80815589572212,4.66297735616497,"220","ALDH1A3"
"11737897_a_at",7.02598933272004,6.84663833181697,7.82735323640308,6.75075498760323,7.55416961364627,6.82047334711853,6.53297175416859,7.3380914336886,6.37928862843643,"22","ABCB7"
"11734539_a_at",3.65865665800062,4.13795692247102,3.71490634341026,3.79647744319568,3.39749320703068,3.828670179801,3.38547389845496,3.92085577036341,3.65640546662342,"219995","MS4A15"
"11717958_s_at",3.87752865970744,5.11146382295296,4.98370602227351,4.57505181890378,4.94787984602639,4.70872744150349,4.19761443890968,5.36114716246304,4.3250899343919,"219988","PATL1"
"11742609_at",3.22934740528866,3.09116214043753,3.04566857870775,3.18094574362219,3.03477855230036,2.98271008388452,3.10794266762513,3.33356915122613,3.20920028302398,"219986","OR4D11"
"11738724_at",3.62786876822476,3.55384590506634,3.46911310090419,3.54731059406626,3.3765407066825,3.44353479263682,3.12422541905519,3.68098190077755,3.40581663528798,"219983","OR4D6"
"11738730_at",3.29936383617253,3.36430321076135,3.26364781538562,3.25873558489758,3.21408343461099,3.12963667365372,3.1965237083829,3.5145472778945,3.26065345453606,"219982","OR5A1"
"11742360_at",5.00195678981269,5.02814764455332,5.25781467689794,5.18917255743045,5.03289981409721,5.0506600867122,5.13928555321745,5.24649891504288,5.20708489949208,"219981","OR5A2"
"11721347_a_at",4.43579844282298,5.11378446495249,6.53476335576991,3.64869646336522,4.807899707965,5.05349564619954,4.32143119830612,6.24819685867348,5.26771225391572,"219972","MPEG1"
"11734389_a_at",3.37152326494536,2.9788254403039,3.00511016473335,2.98500897390798,3.01237987912623,3.47561188812735,3.00405191357659,3.22311099771115,2.77088115774044,"219970","GLYATL2"
"11742576_at",3.31421148912746,3.32701974955181,3.53956670546442,3.34516195144546,3.26211537044305,3.36318737804794,3.29242816883051,3.26885891103795,3.33176451718528,"219965","OR5B17"
"11742357_at",4.20163175430038,4.55404425557067,4.29921713742735,4.29912656290814,4.27466765086916,4.4710305278905,4.36361630184141,4.6560012528772,4.21216468667508,"219960","OR10Q1"
"11742541_at",3.29895305027125,3.46717910543016,3.0932048418651,3.14275466342227,2.78680894838762,2.90587560892621,2.9877081667604,2.98784546227405,3.22698248060564,"219958","OR1S2"
"11715143_s_at",3.23103972528207,3.17144063056913,3.27591281094044,3.07312721376259,2.84723264663285,2.96691339211091,2.91232334476977,3.30957619406068,3.01317199149552,"219957","OR9Q2"
"11738822_at",3.31805361968561,3.5475263325194,3.58169913724742,3.25173032347444,3.29966497143301,3.16628943106034,3.12527563568802,3.19644007180824,3.20957904908135,"219956","OR9Q1"
"11742579_at",4.01727353663139,4.36600054779099,4.24740098424561,4.38617105658351,4.13008779871146,4.1100839381516,3.9917160184556,4.21950008122579,4.05915719522825,"219954","OR9I1"
"11738762_at",4.17847439268132,3.93617367986866,3.73322702404267,3.8469468851486,3.69449937592315,3.84724427417911,3.61303702832012,4.23569739091828,4.2024049688463,"219952","OR6Q1"
"11732825_at",3.73613238547553,3.76273426475206,3.82633503614766,3.72866961518123,3.80529008489318,3.73575203331392,3.65679524480887,3.83016790523572,3.61410636124792,"219938","SPATA19"
"11736837_a_at",5.5927422560807,5.72969736902419,6.21729051251919,5.5423048916078,5.59727278564402,5.66787288364279,5.66288083738221,5.37038111913688,5.95374773178966,"219931","TPCN2"
"11719482_a_at",8.6505118056161,8.0383871843991,7.86328923957771,8.02317331074615,8.16512352247316,8.14326903461324,8.08441326305622,7.90805617300824,8.03686205773804,"219927","MRPL21"
"11760833_a_at",3.623845675987,4.3857424346244,3.48123653474156,3.55294660547032,3.76832851661834,3.54836325527175,3.76159370227997,3.93244355300114,3.470384542174,"219902","TMEM136"
"11733253_a_at",6.09472054096742,6.66416773381501,7.01611583832987,6.04227625397266,5.58880759075749,6.07822142601847,7.16180173302099,5.77889433484401,7.7612761408403,"2199","FBLN2"
"11759119_at",7.2919279896586,6.58184259898488,6.89598047711918,6.48543109181671,7.24404013674473,6.54525207894623,6.91100001052348,7.08636898964987,6.55282658358559,"219899","TBCEL"
"11738699_at",3.57281166415002,4.04764202118746,3.53740998788083,3.67529028021948,3.68184190545243,3.57920195006914,3.65097400986543,3.91028072290872,3.61763647537844,"219875","OR4D5"
"11742340_at",3.45617652225693,3.46852672300185,3.49250076915746,3.6653808977906,3.41014345721769,3.52583637945395,3.40192633781392,3.55152559115478,3.5731399669304,"219874","OR6T1"
"11742608_x_at",3.51861595223998,3.59988410217869,3.47759590009554,3.61623019730561,3.27806966945897,3.22983579056681,3.41152635886538,3.4725724506073,3.4793971578135,"219870","OR10G9"
"11742612_s_at",6.8848747782125,7.22587477689898,6.6046872744761,6.86499057904405,6.51331404544086,6.61026685255452,6.57278826285498,7.07788371222297,6.80591637275434,"219869","OR10G7"
"11738763_at",3.3644475660531,3.4775859148856,3.23492836849031,3.3530415359792,2.97405846369381,3.19486255239111,3.27178085719857,3.49549929866151,3.39803331826617,"219858","OR8B12"
"11735352_x_at",4.67760401577665,5.23378165567635,5.64258743368381,3.91881909895477,4.39043426279137,4.77641713693001,4.50062329757297,5.56074102673071,4.23392054769808,"219855","SLC37A2"
"11743312_s_at",6.65301878304686,6.10524366951731,6.97918441042068,6.12209243979817,7.4718644822098,6.47739666809187,6.49576635282998,7.54053612495827,6.34195275540148,"219854","TMEM218"
"11724385_a_at",7.286560471653,6.19400439102423,5.70212788943961,7.08046653173888,5.6811588870252,6.20348193741945,6.70872957347182,5.25997662046421,6.77974149658554,"219844","HYLS1"
"11732812_at",4.91130785895887,5.01402255599557,5.15093748070958,4.7727420912445,4.47111342042746,4.82474536309921,4.90981287379864,4.68363815158168,4.8564512962491,"219833","C11orf45"
"11740825_a_at",5.53614871157165,5.25465505730965,5.33619288914662,5.87486291984309,5.22297348235379,5.51393266837282,5.20558496270052,5.19914352466942,5.30727938002415,"219793","TBATA"
"11728564_at",4.04995434922906,3.11638264598622,3.05598082433595,3.95089217771242,3.63750491577734,3.91574843251353,3.05540624394679,2.96094258248493,3.07380009749522,"219790","RTKN2"
"11722833_a_at",7.97801249778274,7.55767867147858,7.94364566881031,7.32235371449633,7.30670291203992,7.3286853743376,7.42358530402232,7.57837490512591,7.71718391403328,"219771","CCNY"
"11737554_at",4.91838350848023,4.4320079314719,3.92229774702517,4.59506250837104,3.87412488990804,4.35622773578036,4.34745070146582,4.18901189606892,4.17575824113291,"219770","GJD4"
"11727887_a_at",9.54828796874426,8.46539402748539,8.04219081029853,9.25677692336594,8.76353175807316,8.75106792046612,9.08235046297883,8.04276437990469,8.65241654848758,"219749","ZNF25"
"11717696_a_at",4.71041661733254,5.48207690430673,5.4051581562002,4.98467995903567,5.62508687234244,4.77375902121266,4.8580131180122,5.26463228680617,5.30447494356024,"219743","TYSND1"
"11721373_at",9.35746158550044,8.24568284027487,7.05724283011318,8.62120281949073,7.41562689212107,8.28470243016194,8.9581039186753,5.74455697252832,8.68813911059394,"219738","C10orf35"
"11738928_a_at",7.23243384543513,5.86369732569134,4.03087246753289,5.71517942125889,7.08667938564811,6.93221705588594,6.5331158200562,6.54802551204965,6.19279371510751,"219736","STOX1"
"11718595_a_at",12.3929699230556,12.0921362261426,12.0472067677125,11.6446229758651,12.1910841171144,11.5662737939253,11.6343197958751,12.2622991688654,11.6088501541241,"2197","FAU"
"11758968_at",6.1771160076879,7.29910722680883,7.5615023460081,6.96824670892509,6.78160525632688,6.65359330811473,6.85353299036675,7.5081441066767,6.35510396097107,"219699","UNC5B"
"11728450_a_at",3.50181405560055,3.0090455688419,2.98170681080151,2.90004347775835,2.80287739292594,3.05512690896276,2.80522653009271,3.01070706372479,2.80681448601438,"219681","ARMC3"
"11732552_a_at",5.7695803138556,5.3076668423358,5.58621084669103,5.55790206303641,6.1695894776441,5.81932887874258,5.43817505630026,5.65379976685273,5.50659533810163,"219670","ENKUR"
"11717734_at",6.37432011726562,7.26923883366248,7.83796200478795,7.04385235169199,7.51457548422862,6.19396400471608,6.00699814874485,7.12581935089749,6.30653945457124,"219654","ZCCHC24"
"11734401_a_at",3.46780622980563,3.25787845323135,3.18451061358568,3.28192173695204,3.08062043247695,3.38404817341931,3.35402685779831,3.08360080640197,3.06858166872068,"219623","TMEM26"
"11731855_at",5.93753221604803,5.0377200306257,5.9105733438888,5.50214466460747,5.41444574327736,6.47787867461673,5.78155245457221,6.13552835953431,5.67931504350784,"219621","C10orf107"
"11726912_a_at",3.96449476122023,3.44429223739688,3.32786355679157,3.26208115294293,3.59025088971723,3.53392932343835,3.30748848541557,3.52216623420299,3.70698919231562,"2196","FAT2"
"11738295_at",3.19458266187585,3.59885371051337,2.82485163672821,3.46353454667874,3.01813258581355,3.06724977665937,3.28211941856007,2.98319300813681,3.38640435414756,"219578","ZNF804B"
"11757965_s_at",4.22466973952428,4.31862757599582,4.22379358916008,4.07708256225691,3.67653430146509,3.80804830721731,3.70709845004643,4.17584172558114,4.18555196935906,"219557","C7orf62"
"11737113_a_at",7.9447481772209,7.12954730451469,7.26364591496435,7.1308348629593,7.63973546426246,7.15833213391589,7.5809678524546,7.51495244030028,7.4338196837003,"219541","MED19"
"11755945_a_at",8.19748134604968,7.91671447622483,6.69909220692067,8.68465325760227,6.60095926404601,7.43437413631727,7.94539743184815,6.1912427219387,7.46849295116188,"219539","YPEL4"
"11743717_at",3.93112762926859,3.64052151585772,3.54185194348027,3.80075772957776,3.73473421916943,3.5294188857989,3.6939016677825,3.51564574785418,3.9065141959274,"219537","SMTNL1"
"11737006_at",3.40262114423751,3.26219769019369,3.4079370994564,3.0273931141656,2.96497722577715,3.10899992890412,2.93404170150096,3.21381490644544,3.10279294460015,"219527","LRRC55"
"11757738_s_at",6.82682109842043,8.62774567351345,8.64550938803798,8.43353553914855,9.01039729089511,9.44558844716105,8.92944075807167,9.63118952768692,8.53616313230963,"2195","FAT1"
"11742364_at",3.50480919351406,3.64180393633405,3.62414405769978,3.63627589717007,3.56511279392927,3.43604660001584,3.65171969571429,3.5325663740857,3.51631808500502,"219493","OR5AR1"
"11735980_at",3.13171539477637,3.01155499497092,2.91853889933008,2.89736750959607,2.90468062932285,2.90591202648741,2.97986245276218,3.2782337383302,3.05441638165799,"219487","OR5M11"
"11738736_at",4.4786190301346,4.53155728416774,4.33745588007396,4.1786996985433,4.06764193732428,4.52930802661555,4.24715645327129,4.367517639067,4.45051015347783,"219484","OR5M8"
"11742545_at",3.09580818437095,3.36582552531807,3.29152149314822,3.30065495135234,3.25078428719821,3.1092672840317,3.23558946769001,3.32547290197689,3.31163986448951,"219479","OR5R1"
"11742523_s_at",2.85283121560631,3.4424504882261,2.94546381485304,3.39369961399111,2.67837113204131,3.08153660957307,2.88163373621737,3.65164211238107,3.08497958926994,"219464","OR5T1"
"11742630_at",3.65775723350931,4.27799410941266,3.41995863777134,3.81039114625206,3.67885029336355,3.80069918306279,3.67816053771178,4.05518473237878,3.61916326594352,"219453","OR8K5"
